2015-02-11 17:30:39: ----- Tarea 'Sincronizar Proyecto UTP PE': ANÁLISIS comenzado por Analyze And Sync All en ordenador 'VICTOR-VAIO' (GoodSync v 8.9.9.9) -----
2015-02-11 17:30:39: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:40: izquierda: Archivos: 7,440 (excluidos 0). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: derecha: Archivos: 6,860 (excluidos 7). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: Cambios: 730, Conflictos: 0, TiempoCopia: 0, EstadoCopia: 0/0, Errores: 0
2015-02-11 17:30:41: Left to Right: Copy File: 730 
2015-02-11 17:30:41: ----- Análisis Completado. Tiempo 00:00:02, Velocidad: 4,074 archivo/s -----
2015-02-11 17:30:41: ===== Tarea 'Sincronizar Proyecto UTP PE': SINC comenzada por Analyze And Sync All en ordenador 'VICTOR-VAIO' =====
2015-02-11 17:30:41: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1a\97106dff8b27890dbb831e7add49eda88f8f65' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1a\97106dff8b27890dbb831e7add49eda88f8f65'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1a\9ab35101ada9e478f235c1d91175cd83a6eae2' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1a\9ab35101ada9e478f235c1d91175cd83a6eae2'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1a\b650e9ccc79f1d90bbbccbaaca3e1b441a9ebc' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1a\b650e9ccc79f1d90bbbccbaaca3e1b441a9ebc'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1a\c2860a3ecefb3b8edc5f9425381f0d2ee8c817' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1a\c2860a3ecefb3b8edc5f9425381f0d2ee8c817'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1b\81dc85f319de2b849588039536a9b5ec6d182e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1b\81dc85f319de2b849588039536a9b5ec6d182e'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1b\c340bc8f9b0e804d773f2ea4f63aebc75b902b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1b\c340bc8f9b0e804d773f2ea4f63aebc75b902b'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1c\ce8c3607aea28743833791dfc0684c23d2eb86' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1c\ce8c3607aea28743833791dfc0684c23d2eb86'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1d\13c0c99015a9c61bd1d4f4c6c069c44e4c226e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1d\13c0c99015a9c61bd1d4f4c6c069c44e4c226e'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1d\a6c6bf783f32a6d0776598d2479d83e7c8600e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1d\a6c6bf783f32a6d0776598d2479d83e7c8600e'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1e\f2cf14f4574e23dada7e1375393db03ddf28df' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1e\f2cf14f4574e23dada7e1375393db03ddf28df'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1f\37d2fc8752ed03108dfeefad60ddf87d67ca77' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1f\37d2fc8752ed03108dfeefad60ddf87d67ca77'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\1f\d5b0b038a08e97c7b78a3f8eeb953c5b31619b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\1f\d5b0b038a08e97c7b78a3f8eeb953c5b31619b'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\20\0ac629161e747700a96410d418a2d15c0de424' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\20\0ac629161e747700a96410d418a2d15c0de424'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\22\df322b863f5cbadda2c49a72bb04fc8c0c0692' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\22\df322b863f5cbadda2c49a72bb04fc8c0c0692'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\24\1c6a1b4a14c1718957886c5ed7c7b1fdfc74e6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\24\1c6a1b4a14c1718957886c5ed7c7b1fdfc74e6'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\24\354c6b21c0140043070e8ea3462bf09090b9e9' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\24\354c6b21c0140043070e8ea3462bf09090b9e9'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\24\6924090572886d546b0b2dcf0261bffda45769' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\24\6924090572886d546b0b2dcf0261bffda45769'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\24\b7354f74ac0c8e1f030490086c10f9c3178721' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\24\b7354f74ac0c8e1f030490086c10f9c3178721'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\24\ba0b9050fccbd7ef68250421fa2c1f53237b05' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\24\ba0b9050fccbd7ef68250421fa2c1f53237b05'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\25\395b609f24e72d13e830568a8bf19878ebec4d' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\25\395b609f24e72d13e830568a8bf19878ebec4d'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\25\605aab2db664c0e4701d6daf0930fc5bef9c45' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\25\605aab2db664c0e4701d6daf0930fc5bef9c45'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\27\079ec87d4538a794c4270448510194476088cd' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\27\079ec87d4538a794c4270448510194476088cd'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\29\90ac01b14da6850904f658f0cd9bf85eccb491' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\29\90ac01b14da6850904f658f0cd9bf85eccb491'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\29\deec18f4e802f620684c367ba17d9e6439a5b9' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\29\deec18f4e802f620684c367ba17d9e6439a5b9'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\29\e36be07c2f12385939c5a3d14b5f3734ea0540' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\29\e36be07c2f12385939c5a3d14b5f3734ea0540'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2a\27875c6b15b82588ca825306cd46c9dc2a23de' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2a\27875c6b15b82588ca825306cd46c9dc2a23de'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2a\be6ed85f54dee2592df75a431960465f218ca4' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2a\be6ed85f54dee2592df75a431960465f218ca4'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2a\de3d3309be9b34f5964ddb0dc6192fcf979f4c' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2a\de3d3309be9b34f5964ddb0dc6192fcf979f4c'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2b\29d6c74e7ea96e44bcd567939e7a4ee7b3058d' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2b\29d6c74e7ea96e44bcd567939e7a4ee7b3058d'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2b\3448f959a4331105de95e5fa3290733a585600' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2b\3448f959a4331105de95e5fa3290733a585600'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2b\35e31c1245f8bb3831c0e1c1b6c8daf8486e30' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2b\35e31c1245f8bb3831c0e1c1b6c8daf8486e30'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2c\2135cd8d6208ed9a3cbb656bce7451055c3ca7' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2c\2135cd8d6208ed9a3cbb656bce7451055c3ca7'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2d\07b2d5876c36ce98a6c3aa5773d59797e97552' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2d\07b2d5876c36ce98a6c3aa5773d59797e97552'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2d\ab93c2f8f0e595d4aef88c120ca2d9096804fa' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2d\ab93c2f8f0e595d4aef88c120ca2d9096804fa'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2d\af9cc97aed3b72d58c10c3ea5a5ccaed5e2d30' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2d\af9cc97aed3b72d58c10c3ea5a5ccaed5e2d30'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2d\c31cf881d225a8aa92e6b757ef8ccef19d8f70' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2d\c31cf881d225a8aa92e6b757ef8ccef19d8f70'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2d\da55c6cc755c51367bb0a770895f2bce838662' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2d\da55c6cc755c51367bb0a770895f2bce838662'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2f\f8aea398a278822a4b9ec2821874f1229362e1' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2f\f8aea398a278822a4b9ec2821874f1229362e1'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\2f\f9ed14041b0f017eb37c8af33dd0db258737df' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\2f\f9ed14041b0f017eb37c8af33dd0db258737df'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\072accdb79d710f7da877d6828df568e8baf35' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\072accdb79d710f7da877d6828df568e8baf35'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\091b59f37d5132bbf52e9cc00665165ec1321e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\091b59f37d5132bbf52e9cc00665165ec1321e'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\3f5c70cdd2c76cdb410c03c55ea5a3d5271ca3' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\3f5c70cdd2c76cdb410c03c55ea5a3d5271ca3'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\51de962ec580a9de15437b57100cd3bf1620d1' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\51de962ec580a9de15437b57100cd3bf1620d1'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\69cc507bbaf121dcda4fcb1195c01540632ee2' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\69cc507bbaf121dcda4fcb1195c01540632ee2'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\c4a30f66ba65f494369d9d70116f3ea580e4cd' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\c4a30f66ba65f494369d9d70116f3ea580e4cd'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\30\f69bbca9fbd05f7a5a8651b4ba582265cc629a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\30\f69bbca9fbd05f7a5a8651b4ba582265cc629a'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\31\2cb2a3595de6403623ca2deb11e2ba7ba911e2' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\31\2cb2a3595de6403623ca2deb11e2ba7ba911e2'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\31\5939a2a367b08248bf1585dd91aab5e67b82a6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\31\5939a2a367b08248bf1585dd91aab5e67b82a6'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\31\deabc16722a796c467398fe22b67dcbcbd669e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\31\deabc16722a796c467398fe22b67dcbcbd669e'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\31\dee69edd3581aded6f70f305a19bff7aef51dc' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\31\dee69edd3581aded6f70f305a19bff7aef51dc'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\32\409de422875adf472023d2022686bd427d8010' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\32\409de422875adf472023d2022686bd427d8010'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\32\fa34ffe3299b7bf645feb5b8ae184f92d528b5' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\32\fa34ffe3299b7bf645feb5b8ae184f92d528b5'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\33\808c30e3592711671c006c1f835e447e583bdf' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\33\808c30e3592711671c006c1f835e447e583bdf'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\34\2347f10fcee8ae64b6fb037dcc2a8a538fee78' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\34\2347f10fcee8ae64b6fb037dcc2a8a538fee78'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\34\983a0b8134544abc1b0531ca7526a52b331ee2' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\34\983a0b8134544abc1b0531ca7526a52b331ee2'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\34\a56e22f2042278d27bceccd1363cb955d68f93' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\34\a56e22f2042278d27bceccd1363cb955d68f93'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\34\b9e29154d5cc431fc67e186193cc928a4ac216' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\34\b9e29154d5cc431fc67e186193cc928a4ac216'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\34\cebd404ee361c33fa4d7058bc7e1891687cab8' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\34\cebd404ee361c33fa4d7058bc7e1891687cab8'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\34\fc147985afe2793564f2e7693451359470016e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\34\fc147985afe2793564f2e7693451359470016e'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\35\303d7f759beffb6df99dd89cd230a798d42086' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\35\303d7f759beffb6df99dd89cd230a798d42086'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\35\428ded102945e761f1534072877837ad0d7d0f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\35\428ded102945e761f1534072877837ad0d7d0f'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\35\933241262883e854d5e736072cab286e8b2c3b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\35\933241262883e854d5e736072cab286e8b2c3b'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\35\ef981f4f00ee602949d785183e7df81de03eea' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\35\ef981f4f00ee602949d785183e7df81de03eea'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\36\35bcac3af71417160e81d1dc18f86c25a89a75' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\36\35bcac3af71417160e81d1dc18f86c25a89a75'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\36\36e998a657d0f39deb0909bb8dbbfa264a3ccc' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\36\36e998a657d0f39deb0909bb8dbbfa264a3ccc'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\36\80c8f29a8a1b971af13f43838a9abe197089b7' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\36\80c8f29a8a1b971af13f43838a9abe197089b7'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\36\9a2fb11ca546415a6f92eb5fd462ffb14f32bc' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\36\9a2fb11ca546415a6f92eb5fd462ffb14f32bc'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\36\dca7c184e445448c9f6abff749a8c84c2cfd25' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\36\dca7c184e445448c9f6abff749a8c84c2cfd25'
2015-02-11 17:30:42: Copiar Nueva 'C:\PLC\.git\objects\37\9fcc5c59decbae6b687c191301bebc676858d7' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\37\9fcc5c59decbae6b687c191301bebc676858d7'
